"user_id","tipo_anomalia","total_records","n_negativos","kWh_negativos_abs","n_extremos_horarios","kWh_extremos_horarios","n_dias_negativos","kWh_dias_negativos_abs","n_dias_extremos","kWh_dias_extremos","kWh_afectado_horario","pct_kWh_usuario_afectado","pct_kWh_global_afectado"
"fc23fdfc0dc3fa07cff7dfc262bab28fd1efbdb2b5dcf6532f894149d3636502","extremos diarios",16080,0,0,0,0,0,0,51,11736.074,0,0,0
"465c43e42817b4874d3131be20e000f22dbebc1e217aeaf1f74a73c354678b58","extremos diarios",16080,0,0,0,0,0,0,98,20560.254,0,0,0
"7c9ae4dd6958ab72d66379f3a41ed37be72073e57d96d880ca96288e0740406a","extremos diarios",34680,0,0,0,0,0,0,3,614.061,0,0,0
"56c5f112997b0431d4bfdb84a062d2c5af8e22a3267bb213966d21d1b7e43fab","extremos diarios",58321,0,0,0,0,0,0,10,2223.522,0,0,0
"eae595c189b1db67676fa64a0c7b96d63503c6c931646cd3f63deb2c9c5de2e3","extremos diarios",26420,0,0,0,0,0,0,1,215.359,0,0,0
"aad6426ebfaac8de72c0eadda2a78b7e8e52b30bdcd2e1b6877ad0efb7529ae0","extremos diarios",34752,0,0,0,0,0,0,6,1263.973,0,0,0
"3073408c0cb7ca8c5b75593d38d487f27e898a666e52f999a3ce4942191db87d","extremos diarios",17040,0,0,0,0,0,0,158,35572.787,0,0,0
"296e522c2b8cc092e639a54415c291eb468b44eb3f228d4b2f62c786b51f62de","extremos diarios",22545,0,0,0,0,0,0,210,50655.715,0,0,0
"d09e35ce73dc1c65192b761af54eddcd653af2d3d78eb29a86a64323d377a652","extremos diarios",6431,0,0,0,0,0,0,14,3114.153,0,0,0
"616756bbff9b97bc259924fafb093858f19a713a6a8210f1174de84f5d3dd532","extremos diarios",33672,0,0,0,0,0,0,377,116695.8049,0,0,0
"10700285c1665a5b5098df83980ef0cfa1b1b7dcbf1a03b78a8ae2974bae8b36","extremos diarios",53605,0,0,0,0,0,0,608,164051.9669,0,0,0
"080df853bb74af1411204e1d636594d76f839683da3988ca4692742af61c5bb0","extremos diarios",21503,0,0,0,0,0,0,1,211.118,0,0,0
"1b50cff6360637ba68face729729f26485a6d0b29c281feb4acca4b18e5b4436","extremos diarios",27240,0,0,0,0,0,0,2,404.165,0,0,0
"2ec11bcc8544eca962c14977d3e9a54416f8440279724f910f4f8faa0aacc798","extremos diarios",21239,0,0,0,0,0,0,225,57464.912,0,0,0
"f00eb731c1dfa956f4c465c9643a01b9fc3f3e696e753b26c17132c7b0d90008","extremos diarios",15529,0,0,0,0,0,0,7,1527,0,0,0
"40d3fc8bdac7cf233202c4f2f36c0dbf6f8a5d153c248fac0843a2822f7cd5e2","extremos diarios",34752,0,0,0,0,0,0,10,2180.985,0,0,0
"405830bc73c6de88ece104c963df8f176974811bfa8c9850f92edc91d0016f0c","extremos diarios",11063,0,0,0,0,0,0,233,53077.743,0,0,0
"fd75411b621e196ed5b6b08b3a920ff87df2e84a8b196696a8bb5d73d5c5a0f3","extremos diarios",5255,0,0,0,0,0,0,1,206.981,0,0,0
"a7f8d2d456ac403bd3145ca3a749dc98214117a4b7c8f0c02e38c8742369db09","extremos diarios",6673,0,0,0,0,0,0,16,3369.251,0,0,0
"fe3ea99ccdc7084645feff208590bbd69d6dfc9ed7e8de97c3b3b037c578fca2","extremos diarios",30025,0,0,0,0,0,0,932,235046.899,0,0,0
"9374c65cb669b9c4a7f2230c32935ea76dbe9b1f2651e9bf88cdd25a7714d9cc","extremos diarios",29999,0,0,0,0,0,0,5,1333.191,0,0,0
"59749adfb836cf12854789da7d44b3f9e2421022ad024833295916468f49f31c","extremos diarios",9384,0,0,0,0,0,0,8,1747.958,0,0,0
"fbc47182fde67be068b76260d7eba9af683c00368658b6e1b80a0c5b7254ded2","extremos diarios",31369,0,0,0,0,0,0,756,214023.3201,0,0,0
"8c237253a3d1e8204d49d1101a9c1fcbd7d5045f91892b599f13ec616da3fb2b","extremos diarios",53232,0,0,0,0,0,0,1,200.339,0,0,0
"e65ba71644df95d6926ecf1dae2ef378f43bf0a9fbfa765bbe9d0982c85dd9d4","extremos diarios",34752,0,0,0,0,0,0,1,208.337,0,0,0
"16717b78eb670af32027cbe4f753be8a7ece056624c68004a385e05a94d5455b","extremos diarios",27744,0,0,0,0,0,0,9,2085.424,0,0,0
"accf215075b0c079da0f80667447ec95ada22204c6166a7122129912b8e3d7e8","extremos diarios",16009,0,0,0,0,0,0,82,18736.306,0,0,0
"05bc4c506d20ab06238240b858f0e3dbab970e5380a7b7216f19d203cf58f11f","extremos diarios",34200,0,0,0,0,0,0,272,68326.0709,0,0,0
"6ff8db1ebd33172afefdecd2cab8be34a0f002614bf104fdfa64e8b02a22de2e","extremos diarios",16080,0,0,0,0,0,0,7,1641.017,0,0,0
"ce90b55463d501645157c4065d942fec86c1a9ca7b995c8268a133d496b0c328","extremos diarios",34752,0,0,0,0,0,0,5,1141.494,0,0,0
"c76936952b69a6de5345976f68ec748e676c5f6aa95eb8115a8ee8d6d85c24e9","extremos diarios",22704,0,0,0,0,0,0,17,3600.448,0,0,0
"920a39e24796171adf9d999f854051f77c11bfcdaf181e563c3a4fd900660929","extremos diarios",33672,0,0,0,0,0,0,395,120510.8905,0,0,0
"66870edf21f82002063c0da6d386ec9d7c69273a0a201d023aa98db4a37eb569","extremos diarios",34752,0,0,0,0,0,0,5,1143.092,0,0,0
"f4c5cd9873385d8b39a49bfd3774dcc8c5aedc21cb17f2ab350eaa18080eb837","extremos diarios",34752,0,0,0,0,0,0,1120,360424.813,0,0,0
"4fd26d04bb6073ceaf231fe9cdef294905d72d4ea2bdfcd542e451d562655b18","extremos diarios",6804,0,0,0,0,0,0,35,8812.77,0,0,0
"eaa0203ebab13b868ff62afdacbac1db921eeb60c1c430716d02193287cdbd80","extremos diarios",16056,0,0,0,0,0,0,313,91128,0,0,0
"ea6d4ce7c9f81c679fd0cb3b6173bba995a981516ad73b1309bcd47e07b9a9cc","extremos diarios",2161,0,0,0,0,0,0,65,17507.502,0,0,0
"9c4652dbf0242ddda8114f0bf9e5fe4b355f436f2c2bc8860043d63cacf4b4a7","extremos diarios",840,0,0,0,0,0,0,21,10766,0,0,0
"854640aa4a73ec0045396ee17237df3258cceeafce14c3c9b10c109b83cecd37","extremos diarios",29545,0,0,0,0,0,0,1,266.468,0,0,0
"0acb7359cdef70d572b5d4e426480810421898c78541b409a80ec296a7bc755b","extremos diarios",2615,0,0,0,0,0,0,2,403.829,0,0,0
"834738cd520858b13bda053fd2fd1219b203802e402f2ce76ee807aef8941024","extremos diarios",23665,0,0,0,0,0,0,25,5271.74,0,0,0
"3b570dcb10f72258ad9ff60f365a7fefa1cb840f19395d7e387f5fe6c11b442f","extremos diarios",19991,0,0,0,0,0,0,1,209.472,0,0,0
"82fb1a7c91028bedbb14878ef64be2574429cad5eadd6249ba90d4a4d075a0a6","extremos diarios",28753,0,0,0,0,0,0,9,2039.067,0,0,0
"c91165e6afa34eddb5e6a0e1a17bebe3d784d33dd7e42217603781659dc0c2eb","extremos diarios",58321,0,0,0,0,0,0,2,420.23,0,0,0
"5cf228226aa07943ee4ef7865ae9221117cd5328d3414df60d8633b8ea67000c","extremos diarios",27744,0,0,0,0,0,0,11,2580.129,0,0,0
"c0c0b18d91f33d0e6c170db189110604c007f7ead68d0ea9868c6ef0a24237d3","extremos diarios",34752,0,0,0,0,0,0,1248,329603.228,0,0,0
"132f7ab549029b775fa10c08120c3cfe5166b50abd541c01406616bf9bdaf51a","extremos diarios",34752,0,0,0,0,0,0,492,122250.404,0,0,0
"d1d2072f8e2153893887d841b9c5d0c0d9cd66744b073b1df1107d286e287930","extremos diarios",34752,0,0,0,0,0,0,1216,347766.8369,0,0,0
"f29d3c379fb0c4452bd2a53779b9db1801f7561da1c8f0238776c7dde7b24bbd","extremos diarios",29305,0,0,0,0,0,0,15,3797.159,0,0,0
"9d3924a39cd649d537d7f8d77acf6b214aa95f37a00f8a3492a7dee8ce0a6f4c","extremos diarios",15457,0,0,0,0,0,0,1,220.968,0,0,0
"2a4c0dbcc3ce81e90eaff262f67449ef827a743ecc0b60b2f9567d3a52acce56","extremos diarios",10392,0,0,0,0,0,0,368,86850.712,0,0,0
"a76c058aee62ce25ac7a29a36373a26191f43d598bf4f1fb0e5e59f06e2a0d28","extremos diarios",18959,0,0,0,0,0,0,42,11186.347,0,0,0
"cc0afb3fc1af23b385800d4939c0afed3886d5dcfbaf7cdef94e1bcc3d07ec14","extremos diarios",21863,0,0,0,0,0,0,66,16147.363,0,0,0
"f124d541ae64aded96ee4dec401920c1c74a643c283a5ff01d9e8e4a76ab26d8","extremos diarios",12289,0,0,0,0,0,0,201,49752.633,0,0,0
"2477c63b21201ce95f52c643e2760840b8399a61b954c6b944eec69fd4fb0d9c","extremos diarios",53328,0,0,0,0,0,0,1,203.498,0,0,0
"77a31d07781ab50e71d72abf9af44cb51b45f28733934521387d20af75a99f63","extremos diarios",14593,0,0,0,0,0,0,31,8423.978,0,0,0
"07f3a673daa9fa4daeb6367af6eae16cd764ea32bbc75d127124836b80534bd4","extremos diarios",33792,0,0,0,0,0,0,21,4385.493,0,0,0
"5fde273c962f212c4e22e102101f4ad7c8ef821df7d9ade1c23caf26577c82bb","extremos diarios",34752,0,0,0,0,0,0,1,235.017,0,0,0
"a36b13d3f5dad6058c225f09ef96c7ca1516bc5c9b5280a65ec8723ff8493e73","extremos diarios",58321,0,0,0,0,0,0,3,632.035,0,0,0
"baf4b8796193031354d63e0fd71af126a7a3da9f75e66059e7cacc2911ca6fd9","extremos diarios",34296,0,0,0,0,0,0,4,836.176,0,0,0
"ee46d7248cee70cc6a26cf473d2b2e9b17b26a6ebd2db8ac1bcb54e2b8c2e260","extremos diarios",30902,0,0,0,0,0,0,607,233116.623,0,0,0
"cd3a5157937df6dacfb3765fce8e86e49b4f8df4e32bbfcd638df1902088ff4f","extremos diarios",24758,0,0,0,0,0,0,634,169007.123,0,0,0
"d9ea96bb37af449d43118251673c65259fdc0ef91616f52ca55fe36a614e8a57","extremos diarios",36072,0,0,0,0,0,0,457,130164.942,0,0,0
"bf5601e526022e7d447e3023764bc759088d5b18d51453e285195d718524d2e2","extremos diarios",53747,0,0,0,0,0,0,1891,776736,0,0,0
"0135254b7c737db199f74a7c6c00976426a1115dfa606dc5695f7c2554de5de3","extremos diarios",29089,0,0,0,0,0,0,612,213472.0611,0,0,0
"6b93fd2f3ebe414d4043aecd60eae9dfe48f0d33002ee956218e2cf11c8d208b","extremos diarios",20737,0,0,0,0,0,0,1,230.833,0,0,0
"373262db3ddaa43db063babc7392bb46d4ac5d921fabb8be66390ed037c900c2","extremos diarios",34776,0,0,0,0,0,0,1,498.484,0,0,0
"158e3165a14d08e92b463b4821413abd4ce4ce50b40fbf13fc3ab95215e0fa0f","extremos diarios",14593,0,0,0,0,0,0,146,39786.584,0,0,0
"f2fd88a35f837cefd5b1351bb44b6fc5a96eaec7dbdec47ce844f1791117fa50","extremos diarios",30577,0,0,0,0,0,0,620,160292.248,0,0,0
"cfc4af5e11468d553f5652066376d07bb223868acce22298bc2f4bf1d377bc95","extremos diarios",7896,0,0,0,0,0,0,12,2904.993,0,0,0
"ecd63b9f85a00054b81a81411a788340af995ad6ab7d35366ef2da14f7ebf789","extremos diarios",6576,0,0,0,0,0,0,7,1702.75,0,0,0
"1b969122200068223c7cf41241aada460d2c7ad5dd694b2e784cd2da038bd96d","extremos diarios",34752,0,0,0,0,0,0,1,200.146,0,0,0
"a944a5525673173ec823c403f51339e043cd4437adcdb505a84ce3cab8e76f0f","extremos diarios",22018,0,0,0,0,0,0,10,2239.171,0,0,0
"2f0ed812dc12175cc4795909f6af29a9d46b68268de6ba920450f15e8274840a","extremos diarios",14257,0,0,0,0,0,0,1,203.783,0,0,0
"48fb653cd14133d1118f818f859d841829eb19caf0d8e458f5dec2120e4351cb","extremos diarios",34752,0,0,0,0,0,0,835,263865.912,0,0,0
"1f5d86202cecc1c199a82410ac8e727bf3ff366b5245118259dc1723daf63228","extremos diarios",6169,0,0,0,0,0,0,12,3453.205,0,0,0
"880534fe9a1a8709d7b87cd0c9df9527e8fb80651205ad77d7a7023f30bb8cee","extremos diarios",34752,0,0,0,0,0,0,484,204057.8419,0,0,0
"23a3ed5588007f0201b041fd632630e9680e8f1dc4a43a7ca962cd096e4fa728","extremos diarios",36168,0,0,0,0,0,0,387,105956.588,0,0,0
"ffe55c2a33727bceaf9bab393049e901b8d5f61c2c26c574b5314a35d66bc003","extremos diarios",34752,0,0,0,0,0,0,242,61352.922,0,0,0
"8e3d017429188627d2864ecc3a7069ec5e8a28f01ea36035a984b667f4906c37","extremos diarios",24864,0,0,0,0,0,0,230,54185.405,0,0,0
"9438be46da5d8db8c1e6fc28f9c32c8bc7f22242ffc9da24607bfe6eca71cb6d","extremos diarios",51912,0,0,0,0,0,0,1168,583156.4389,0,0,0
"c820fb9d4683192c44a7084697479ccc5ed9f4d577616fb8490fc6a0d51cf714","extremos diarios",26232,0,0,0,0,0,0,37,9304.302,0,0,0
"f5c4341e37257cef8068c0485d2f744e83f02e1d0cf25f7e03fb7a8143cc610d","extremos diarios",34752,0,0,0,0,0,0,350,109290.5,0,0,0
"ab808585b78b8ce2c1558098439b4ce9eb6c1373dd58f1dc7c222c677bd19fd7","extremos diarios",15456,0,0,0,0,0,0,1,262.274,0,0,0
"d0cdadcdd8667f60f4caaf61fb9336e5e6cbea1b8169fb0dc81fa44ec9f74c50","extremos diarios",8736,0,0,0,0,0,0,202,57449.941,0,0,0
"c481f81e7ab5693318e4d622771bcfc5bb8a01481c3677f33f5df140c0e1c44d","extremos diarios",34872,0,0,0,0,0,0,25,11074.615,0,0,0
"428f7c786519b36724cfcfb18b38927d9b69394cf2fb8f71d33a6c574c748179","extremos diarios",28609,0,0,0,0,0,0,429,134410.811,0,0,0
"07623a90a0852de87b70e78bb2ff9f8b8c229cb9121ce77763ba09da106df64e","extremos diarios",1081,0,0,0,0,0,0,5,1196.442,0,0,0
"5f781f77596ea3f3c16416ee4117df85405351c324bcbc2115255c3eb13df287","extremos diarios",32065,0,0,0,0,0,0,268,95899.716,0,0,0
"dfdda127ecc2712ab525ee23446346165004addf153c5d7d900e281e79c002e0","extremos diarios",11640,0,0,0,0,0,0,474,138857.275,0,0,0
"dbfa0980f4bd14d17b1f00e00e1ee1b375dd690c4bb458ce665bc0cefeeb7a86","extremos diarios",15630,0,0,0,0,0,0,651,295809.545,0,0,0
"33d1c3435aed0879da24e92a03506635581ba4d7cf73d49a55757e19469d6869","extremos diarios",58321,0,0,0,0,0,0,1,202.711,0,0,0
"b7c9baf5c233cd52739acfeea7cd6d267512f97b8b87657a06dffa6674903973","extremos diarios",29785,0,0,0,0,0,0,33,10533.686,0,0,0
"dee5505faa4b054d1fa4b773ac3518102d7dae449271bb32200db8295f50bec1","extremos diarios",46561,0,0,0,0,0,0,1103,281075.5477,0,0,0
"638ee88439cfbb9aff86667df5807b711242ad8ff723e611f463e22e9733cd18","extremos diarios",34752,0,0,0,0,0,0,1,626.554,0,0,0
"ef20af4f2f579f034641e355d3c31f1ff68239f0d6614075356baf431e42cc2a","extremos diarios",1464,0,0,0,0,0,0,16,3952,0,0,0
"9ca8eadb37651e47d3f57a12a5c4b166518875a17d45598adc15362c8fb199a3","extremos diarios",46561,0,0,0,0,0,0,723,210793.705,0,0,0
"d07953830277dfa139ec0a72796cbade861b185a40b3d4e3d9757b1a57b653b5","extremos diarios",33864,0,0,0,0,0,0,2,418.812,0,0,0
"2ad885d91e7007827c1555426d86e5c74096a8fa8d29e060371f6d09691af335","extremos diarios",23905,0,0,0,0,0,0,40,11866.544,0,0,0
"472fbef3ec940fb7795ee15a82be298d2282f3c14abd949d131e8f030c8928ec","extremos diarios",26232,0,0,0,0,0,0,2,413.731,0,0,0
"d72613c86df9a9291820d9e6fe948aa36fbc0388065f026e9852fea5e3391736","extremos diarios",34680,0,0,0,0,0,0,221,53312.647,0,0,0
"b5ca4fd44c77a1a2ee67cf3b273a289f72197bd4e6c39bebdc40f77bb765da7a","extremos diarios",34464,0,0,0,0,0,0,1397,748579.2949,0,0,0
"365d2c7ae5156aaea91232ed2184e21b02afe348faf58c4e9383777cc7a9672d","extremos diarios",22849,0,0,0,0,0,0,192,46069.355,0,0,0
"960d54d127fcfc5b7c1849cd36b2e0abeeccbdd76ea2bbb08d01c119c4c768f7","extremos diarios",34752,0,0,0,0,0,0,354,78640.392,0,0,0
"acf1ae3b502936daf0f140d00f6f67c6dea24d3e543c192b4c30ad9e891d9885","extremos diarios",7416,0,0,0,0,0,0,55,12248.199,0,0,0
"016b5fe11a9e7d71b04eaed64b8666efe0df571ee3e7e6159baab4102c5002fc","extremos diarios",16781,0,0,0,0,0,0,38,8271,0,0,0
"6102123acd930f83593fb110a4a54c6b770a2f70c2d7a9bf972fdc10fce32133","extremos diarios",34680,0,0,0,0,0,0,198,50008.93,0,0,0
"2faba0759b3c91b4d255a981e766d2edc9fe3a1a1689088d6d001784094d1881","extremos diarios",30178,0,0,0,0,0,0,1258,531283.699,0,0,0
"3456cfc08d90aacbba528f474a1bd93547747321d5f58860f9421825f963800b","extremos diarios",34752,0,0,0,0,0,0,192,43478.395,0,0,0
"9867fd5d17ff013edd755e983484eeeb0aed9aeed43208191bc2031a24858e59","extremos diarios",18144,0,0,0,0,0,0,552,483221.4512,0,0,0
"73071a4b0fb7970c0b46471d245322fa2d8da23b2ff9d8f5fe3640461991af93","extremos diarios",4297,0,0,0,0,0,0,8,2529,0,0,0
"6c035b99aef4398068c35680d297e641545f8c9b49cd0bdf850f75f9ec461436","extremos diarios",34776,0,0,0,0,0,0,1,231.164,0,0,0
"58e11f7fa6cf63f1a67f3de365a160f20ec514e860b3b7ad40845e967c0120c7","extremos diarios",10488,0,0,0,0,0,0,2,429.697,0,0,0
"fe067588d3bb97977e03ca9e9499ad08263a85ce5a9bac0f4acbf253569bbadb","extremos diarios",1824,0,0,0,0,0,0,44,16392.203,0,0,0
"68ef287616ab7cbd7e27d163b19fe7bb123a41b72d7b0671774031bb5d4604bd","extremos diarios",29089,0,0,0,0,0,0,6,1228.526,0,0,0
"c94cc4c7afd12b933ee4dfee562a15836f0f59d370742dd6741c35f5e145a34c","extremos diarios",15672,0,0,0,0,0,0,1,204.061,0,0,0
"4f419e4f613de2f1035a2800e2ae6e9a84a04436f4eeff9be71df210d7fa3668","extremos diarios",7560,0,0,0,0,0,0,8,1767.114,0,0,0
"d59048b07a6e809b1716b504c743c38e8f95f172cea4f3ab4a2d54d78ac02cc1","extremos diarios",29089,0,0,0,0,0,0,128,26519.361,0,0,0
"e0f85bc17c79b26c5d9ed655a27e883d3ede24f059680a2832c25b991ab5ce9a","extremos diarios",27312,0,0,0,0,0,0,126,26231.089,0,0,0
"94b8cecab84a35f8189b2da0147373698e78c67f0245983bfe7fe8e114f3a803","extremos diarios",34752,0,0,0,0,0,0,6,1313.774,0,0,0
"fae1f0c317f2553f4567a09803eb7ab3a7f7d134c6172828deb99b7b000c2826","extremos diarios",34680,0,0,0,0,0,0,82,19857.29,0,0,0
"c7e2383e1c709473228a8b1720fbc4dd6c5c1fc87a77f98535f87d0d0673b69f","extremos diarios",26328,0,0,0,0,0,0,285,66920.088,0,0,0
"1f7bc8bb2623073f8f94243c292340c14450629a0dd44a67908e54252a3470a1","extremos diarios",34752,0,0,0,0,0,0,1,254.272,0,0,0
"a46294099bee70d78b618e98f38b3fc9c0d18e418925c954a76ebd428ab5062c","extremos diarios",34680,0,0,0,0,0,0,5,1100.604,0,0,0
"251519ea2c179d3cfe25690a7851d6f1209eb9a78eed36c4cb40d4de7c9f2107","extremos diarios",16608,0,0,0,0,0,0,38,8885.132,0,0,0
"ecd1f353ab6548a79699d95ad0c2b17570e8afcf0a777800328addc4cc15db5a","extremos diarios",3072,0,0,0,0,0,0,73,17836.5,0,0,0
"77705e5ce9de4d15260b479eccf022f5d3bfea48f73dd759d58b01370ebbe33e","extremos diarios",28537,0,0,0,0,0,0,166,35681.41,0,0,0
"bc99ad79366316f03d63013b9659af5d5f958b3aabe8ce505d99d863e497e3b3","extremos diarios",32761,0,0,0,0,0,0,3,647.205,0,0,0
"32ea76886ef192cabee019c564e6a5b72f5eb45659d1ff2f5cf7da05b4fbc6a3","extremos diarios",33888,0,0,0,0,0,0,637,288484.5711,0,0,0
"b6429168976be9b0ca103574f8105774f6753b480062f2b976f75d3cd7d63aa2","extremos diarios",552,0,0,0,0,0,0,13,3253.963,0,0,0
"a9c299da293b1f46f7b055cf8f05721cd5dfe21495cc90f2aff2d41ab1c010d5","extremos diarios",14329,0,0,0,0,0,0,26,5617.13,0,0,0
"aee2e96a6c9a19af41ffc284eb88dc4695a5a18547d97a80bb0d813afbd9291d","extremos diarios",6096,0,0,0,0,0,0,8,1674.988,0,0,0
"fbab6d53a1e7e598417e123392ff966b003e705b3ed2ac668c1b2cb442b245e7","extremos diarios",19657,0,0,0,0,0,0,199,51632,0,0,0
"8573340b6265f0121881c473f4b7ed21498b0e42a5eaea7e101b2b96f64601d3","extremos diarios",6696,0,0,0,0,0,0,1,201,0,0,0
"65901cedc36458395b9a35f9c50c555272af3ef33b2d73c432c2506f9e327f13","extremos diarios",58345,0,0,0,0,0,0,8,1694.353,0,0,0
"d412e2a21a4cd70282b7c8ecb98f9127528f61e2f929eae232dbf12d4a6a1842","extremos diarios",34752,0,0,0,0,0,0,3,622.602,0,0,0
"9ec976d074826510a857f3f0c82523ab98df49436b79824bafbfbb0e654c7053","extremos diarios",26088,0,0,0,0,0,0,1,219.768,0,0,0
"2e04779e17b33403586252d2c602cc1cfd95701224ee9cf1478555ddeddab12f","extremos diarios",10608,0,0,0,0,0,0,151,37594.898,0,0,0
"f5a3f03dd826ed2f9ec6f4e7adbbd4a07f89eb1ec42696630cc8ebc1fa5681c7","extremos diarios",34752,0,0,0,0,0,0,33,9209.411,0,0,0
"444ce9297cb9fd30f6f9ab669e6cab97b040b61af4ea9c51bf7c0a998d93c5de","extremos diarios",44928,0,0,0,0,0,0,37,8327.594,0,0,0
"db8c5c58662c0e0243179d04f8035c70615edbdd4ecc0e024bb64d9eba7ff6ba","extremos diarios",24327,0,0,0,0,0,0,359,82828.678,0,0,0
"17a2006f81d6178e0fd4fd11a6fefb0dfebd638420429ddb368a76a17149659d","extremos diarios",53184,0,0,0,0,0,0,431,173468,0,0,0
"710788757f46d986f1d17695cc9459d277d253b8051f7454e0f6eac7db60dc4f","extremos diarios",8736,0,0,0,0,0,0,302,90500.691,0,0,0
"074f109cc999fe56cf4dae61fca0eab14570cf47a0083e771d87f3eecceedd88","extremos diarios",19440,0,0,0,0,0,0,1,202.308,0,0,0
"ed4c6149b7861a239f514f8d433055193ea3757a394a105a7aa984c039c7023f","extremos diarios",34728,0,0,0,0,0,0,416,99425.3671,0,0,0
"af2d2aef588001f1b9224a3fc722e0829c0fdbb14000dd85844905614b17f191","extremos diarios",34752,0,0,0,0,0,0,871,238731.788,0,0,0
